CCc1cccc(CC)c1.O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CCCCP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,CCN(CC)CC,CO.O,39.75187016820899,0.5220453,32.372932,5.5128717,2.1014817,-0.2487117,80.01249,80.8540665581116
Cl.O.OB(O)c1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,,[K+].[OH-],C1CCOC1.O,39.75187016820899,0.7621946,-11.551134,-4.407025,8.500808,1.8543178,34.91103,34.9989172313956
CCc1cccc(CC)c1.O=S(=O)(Oc1ccc2ncccc2c1)C(F)(F)F,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,[K+].[OH-],CN(C)C=O.O,39.75187016820899,-0.69368035,-17.66716,0.8496519,1.946332,-0.7328087,23.454205,23.3747434067799
CCc1cccc(CC)c1.Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.CC(C)(C)P(C1=CC=C[CH]1)C(C)(C)C.[Fe],,CC#N.O,39.75187016820899,-24.287485,-2.008101,-3.049526,-3.2122438,-1.010277,6.1842384,6.42130859194569
CCc1cccc(CC)c1.Ic1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B1OC(C)(C)C(C)(C)O1,c1ccc(P(c2ccccc2)c2ccccc2)cc1,O=C([O-])O.[Na+],CN(C)C=O.O,39.75187016820899,15.404265,23.855665,23.374651,-4.250378,-4.883186,93.252884,93.0902146037854
CCc1cccc(CC)c1.Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,O=P([O-])([O-])[O-].[K+].[K+].[K+],C1CCOC1.O,39.75187016820899,-8.17573,-9.238156,0.6077681,0.8861264,1.4088644,25.240742,25.2465029470301
CCc1cccc(CC)c1.Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1[B-](F)(F)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Na+].[OH-],CC#N.O,39.75187016820899,-10.380079,-11.259948,-1.020759,-0.45762157,-0.3562266,16.277235,16.1748578478414
CC1(C)OB(c2ccc3ncccc3c2)OC1(C)C.O,Cc1ccc2c(cnn2C2CCCCO2)c1Br,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,[Cs+].[F-],CO.O,39.75187016820899,3.499774,-22.18137,-0.3639126,-8.5121765,-0.9292369,11.264948,11.5258782119851
CCc1cccc(CC)c1.Clc1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1B(O)O,,O=C([O-])O.[Na+],C1CCOC1.O,39.75187016820899,-19.044243,-0.7741402,-9.563861,-1.8933299,-0.045560077,8.430735,8.33159713932573
Cl.O.OB(O)c1ccc2ncccc2c1,Cc1ccc2c(cnn2C2CCCCO2)c1Br,CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1,CCN(CC)CC,CO.O,39.75187016820899,5.8039045,-12.315644,8.584372,0.25662693,-0.40658644,41.67454,42.2282509284134
